match_id,kills_diff,deaths_diff,assists_diff,gold_diff,damage_diff,damage_taken_diff,cs_diff,vision_diff,mean_kda_diff,team_kda_diff,win_blue
RU_536849021,-22,22,-19,-12373,-29023,9948,-74,-23,-7.434444444444444,-6.025,0
RU_536849198,-11,11,-16,-8952,-8042,-4619,-5,10,-2.6306493506493505,-1.54390243902439,0
RU_536849622,4,-5,8,7567,16165,-27272,55,-19,0.5033333333333334,0.7095238095238097,1
RU_536849957,-22,22,-28,-14743,-26894,24625,-1,-6,-8.953333333333333,-5.636363636363637,0
RU_536850089,15,-15,6,13416,23343,-17893,56,6,5.4512698412698395,2.0142857142857142,1
RU_536850424,3,-3,-7,4782,2046,17687,42,24,0.46039682539682536,0.0731319554848966,1
RU_536851047,-26,26,-44,-11574,-32843,21412,62,-44,-5.058571428571429,-4.058562555456965,0
RU_536851509,-29,29,-33,-12351,-40355,25982,47,6,-5.391904761904762,-4.815602836879433,0
RU_536851592,-34,34,-24,-12229,-30233,17074,-82,12,-8.017893217893217,-5.393197278911565,0
RU_536852111,-5,5,3,-9627,-10271,-3447,-68,0,-0.40373015873015916,-0.375,0
RU_536852821,-4,4,12,-8460,-9483,-3670,-34,25,-4.259047619047619,-0.06993006993007,0
RU_536853050,15,-14,28,12643,21146,-19654,0,-8,3.4495238095238094,2.25,1
RU_536853316,23,-23,22,13841,27875,-97,-63,57,3.0801731601731603,2.303464755077658,1
RU_536853403,9,-9,5,7791,18329,-15109,26,-6,1.8711904761904767,1.282051282051282,1
RU_536854352,3,-3,7,5834,14550,-4445,97,-31,0.34004662004662034,0.31386198547215516,1
RU_536854765,-10,10,-13,-6316,-22399,16611,-33,-1,-2.5809523809523816,-2.2103174603174605,0
RU_536855121,21,-21,33,15223,44157,-32356,3,14,8.312698412698413,3.952380952380952,1
RU_536855699,24,-24,14,15492,40918,-15304,105,4,4.558333333333334,4.444444444444445,1
RU_536855942,-4,4,-11,-6342,3838,-1429,50,-23,-3.3347619047619053,-0.9102564102564106,0
RU_536856327,26,-26,26,15014,26780,-7131,60,7,7.415411255411255,3.50354609929078,1
RU_536857206,24,-24,15,11715,20753,-25522,26,4,6.668333333333333,4.696465696465696,1
RU_536857262,20,-19,17,6351,18874,-10858,-48,5,2.195243645243645,1.9829931972789114,1
RU_536857611,-6,6,-14,-9105,-35197,24608,-10,3,-2.0666666666666673,-0.9852941176470589,0
RU_536857662,-19,19,-18,-14566,-27160,22767,-55,-16,-6.256666666666667,-4.353365384615385,0
RU_536857974,-12,12,-10,-9359,5924,-24684,-37,-5,-1.2288888888888891,-1.263888888888889,0
RU_536858421,14,-14,23,8325,27816,-28778,-7,10,7.052380952380951,3.7236467236467234,1
RU_536858493,-15,15,-17,-5417,-11104,-12193,82,39,-2.388571428571429,-2.1876172607879925,0
RU_536859323,21,-21,40,15026,15593,1399,-9,-3,4.273717948717948,3.5333333333333337,1
RU_536859596,8,-8,10,917,12079,2250,8,-11,1.055238095238095,0.8468468468468469,1
RU_536859641,-16,16,-7,-10798,-26461,21810,-24,1,-2.9844444444444442,-2.0023923444976077,0
RU_536859785,-8,8,1,-4393,2012,-505,-51,16,-1.0799999999999996,-1.0454545454545454,0
RU_536860003,-13,13,-18,-8538,-24958,18615,-28,30,-2.4880952380952377,-2.2363636363636363,0
RU_536860311,24,-24,36,9659,23657,-12789,-41,7,2.575854341736694,2.633333333333333,1
RU_536861392,-6,6,-1,-6028,-12662,6185,-32,-25,-1.7480952380952384,-0.949473684210526,0
RU_536862564,-12,12,-10,-11035,-8627,-4682,-81,2,-2.0408730158730157,-1.2608695652173914,0
RU_536862915,-10,11,-2,-9355,-13065,2198,-15,2,-1.393181818181818,-1.193347193347193,0
RU_536863520,0,0,14,5192,19398,-22074,-104,11,0.6023809523809525,0.35897435897435903,1
RU_536863539,-12,12,-40,-6798,-19404,-5714,-22,16,-2.5182251082251086,-2.418839360807401,0
RU_536863822,-17,17,-13,-7905,-59188,62732,-7,18,-2.008571428571428,-2.269308943089431,0
RU_536864031,20,-20,9,-3178,9724,-5885,-295,52,1.9942857142857138,2.233333333333334,1
RU_536864421,8,-8,-3,12229,23968,10616,-67,19,0.9938095238095244,0.9272727272727272,1
RU_536865099,-3,3,12,-6854,-5470,3476,-25,34,-2.4576190476190476,0.06018518518518512,0
RU_536865286,-5,5,-16,-6497,-3865,-10685,-27,-14,-2.9899999999999993,-1.676470588235294,0
RU_536866670,22,-22,29,13718,23076,2457,114,25,10.629999999999999,7.4802867383512535,1
RU_536866690,5,-5,17,6341,20794,-16009,80,5,1.668333333333333,1.0412186379928317,1
RU_536867350,17,-17,31,10442,57333,-70402,5,19,2.7755050505050507,2.5777777777777775,1
RU_536867437,-14,14,-23,-10215,-42017,23570,-149,-13,-4.739047619047619,-3.0796963946869074,0
RU_536868503,8,-8,16,4615,37749,-35107,-27,27,1.8521212121212116,1.3263157894736841,1
RU_536868763,27,-27,33,17336,41328,-31372,80,13,11.608333333333334,8.083333333333334,1
RU_536868896,-12,11,-9,-13360,-32872,10283,-93,-4,-2.5560317460317457,-1.7007672634271103,0
RU_536868934,2,-3,-3,-4796,-9649,22948,-39,-10,-0.3940476190476194,0.1696428571428572,0
RU_536869151,20,-20,33,12295,23836,-3224,84,19,8.514761904761905,6.833333333333333,1
RU_536869367,15,-15,47,9470,37834,-19085,-50,29,4.950151515151514,2.26039501039501,1
RU_536869502,-19,20,-40,-9918,-15034,11098,-10,12,-3.2026911976911983,-2.788741302972802,0
RU_536869514,21,-21,46,12136,48358,-31860,81,-6,4.707936507936507,3.8883399209486162,1
RU_536870999,14,-14,23,11231,24143,-12073,-18,21,1.610822510822511,1.488888888888889,1
RU_536872180,-16,15,-34,-9340,-36069,8955,-65,-11,-3.247878787878788,-2.980769230769231,0
RU_536872625,13,-13,25,8234,38273,-32547,-13,18,3.726818181818182,2.047909407665505,1
RU_536872714,-15,15,-27,-8958,-50881,41558,-26,-37,-2.6809523809523816,-2.4878048780487805,0
RU_536873061,24,-24,33,14673,37431,-26676,-28,64,5.391861471861472,4.948717948717949,1
RU_536873649,25,-25,37,14821,13389,1314,42,6,6.799206349206351,6.461711711711711,1
RU_536873967,0,-1,24,2027,-3197,-6240,-33,-23,2.942619047619048,1.0883333333333334,1
RU_536874180,-11,11,-19,-10071,-36736,25003,-59,-26,-2.5654761904761907,-2.1515151515151514,0
RU_536875647,-17,17,-5,-13509,-17719,-1156,-40,-5,-1.8085403485403488,-1.4313725490196079,0
RU_536875915,10,-10,-1,9437,-7596,17393,-38,3,1.5070634920634924,1.0192307692307692,1
RU_536876245,-21,21,-25,-9867,-42516,36899,-5,-7,-4.203982683982685,-4.293918918918919,0
RU_536876957,-14,14,-28,-8911,-37818,22086,25,-13,-3.0864285714285713,-2.328846153846154,0
RU_536878462,12,-12,37,-1957,8188,-26323,-122,12,2.858791208791209,2.1960227272727275,0
RU_536878736,9,-9,8,-3357,31269,-34685,-35,-14,0.9109645909645907,0.8824911868390128,0
RU_536879393,-8,7,-28,-6370,-20370,6954,-28,-34,-2.3953174603174605,-1.798474945533769,0
RU_536879518,7,-7,14,14203,8100,-1894,-12,0,2.7495238095238097,1.28625,1
RU_536879538,16,-16,26,9975,9190,-12597,-48,33,4.077460317460317,2.45,1
RU_536879574,12,-12,4,3884,-13889,24339,10,-29,2.297070707070707,1.1381074168797953,1
RU_536880004,10,-10,28,2032,28177,-29615,-16,19,2.367070707070707,1.9579579579579582,1
RU_536880057,12,-12,4,3435,11612,-10671,66,-4,3.263333333333333,2.2916666666666665,1
RU_536880449,8,-8,14,-9675,12902,-38663,-9,-32,1.2037035187035192,0.9771167048054918,0
RU_536880670,-11,11,-14,-14323,-13198,9382,-97,-23,-5.253809523809524,-2.2528735632183907,0
RU_536880762,-3,3,-16,-8897,19018,-31050,11,1,-2.0285714285714285,-0.7751423149905123,0
RU_536880890,6,-6,-7,-1962,2093,-3884,-33,35,-0.18666666666666654,0.31818181818181834,0
RU_536881716,-14,14,-23,-9399,-11732,5894,-85,-13,-4.034761904761904,-3.3984819734345355,0
RU_536881946,15,-16,37,9544,12534,1756,-139,116,2.533737373737373,1.9076923076923076,1
RU_536882315,6,-7,18,4058,12083,4085,-5,13,1.1674025974025977,1.40625,1
RU_536883214,12,-12,14,4576,5625,1437,-1,-2,4.926190476190476,2.9450549450549453,1
RU_536884319,-4,3,-7,-12380,-42708,23690,-114,-51,-0.9333333333333331,-0.4452702702702702,0
RU_536885222,15,-15,14,6806,10618,2281,-17,13,5.664285714285715,3.3275862068965516,1
RU_536885329,-15,15,-27,-13016,-18782,12331,-25,11,-4.626666666666667,-3.683467741935484,0
RU_536885363,-10,10,-24,-9864,-12844,12775,-2,-16,-3.6411111111111114,-2.7407407407407405,0
RU_536885429,6,-6,19,69,21882,-30588,-143,-51,1.814015788133435,0.6703703703703705,0
RU_536886624,12,-12,29,7272,14027,-5512,19,8,4.3539682539682545,2.745989304812834,1
RU_536886967,-22,22,-25,-14946,-27390,8197,-10,-50,-5.534603174603174,-3.5888888888888895,0
RU_536887665,0,0,-29,-8796,-10095,20872,-86,9,-1.0745887445887443,-0.8055555555555558,0
RU_536887775,5,-6,16,-10448,-1524,-687,-116,1,0.7523809523809522,0.8888888888888891,0
RU_536888515,-14,14,-28,-5760,-21228,18513,101,0,-4.25047619047619,-3.4125,0
RU_536888819,-21,21,-34,-11780,-26930,11106,-76,-18,-8.467063492063492,-6.121212121212121,0
RU_536889141,-13,13,-14,-6748,-29943,24513,1,-18,-5.761746031746031,-1.7742200328407227,0
RU_536889232,25,-25,27,15057,6525,33061,-14,16,5.821101774042951,3.4384057971014492,1
RU_536890345,2,-2,0,1568,1377,402,11,1,0.5,2.6666666666666665,1
RU_536890427,-15,15,-28,-7787,-30624,40420,-74,-10,-9.217777777777778,-5.08,0
RU_536891267,21,-21,44,12946,35473,-23497,26,30,4.884149184149184,6.235294117647059,1
RU_536892115,22,-23,34,14231,20564,12522,102,-1,4.426984126984126,4.010822510822511,1
RU_536892544,-5,5,-21,-5555,-22121,7787,-8,-72,-1.3499406149406155,-0.8968531468531471,0
RU_536894543,27,-27,48,16283,20461,-9347,22,-29,11.912020202020203,5.747326203208556,1
RU_536894706,19,-19,31,879,57395,-68801,-119,13,3.2670512820512823,2.2045454545454546,1
RU_536894879,-12,12,-24,-8951,-14550,23916,-92,-42,-6.220000000000001,-3.8769230769230765,0
RU_536895286,-18,18,-4,-10389,-41796,13680,-10,12,-2.07,-2.0416666666666665,0
RU_536896189,-24,23,-6,-11616,-35357,24199,11,32,-2.3289177489177484,-1.7554112554112555,0
RU_536896217,-5,5,-27,-7160,10509,-8446,10,-10,-1.707242202242202,-1.1607142857142856,0
RU_536896438,-18,18,-10,-9057,-10800,8946,-33,-12,-5.468888888888889,-3.899686520376176,0
RU_536896669,-28,28,-46,-8178,-32923,30362,-61,-42,-3.6249999999999996,-3.2290869327501364,0
RU_536896805,-14,14,-26,-7998,-13229,7274,-33,-13,-6.735714285714286,-5.875,0
RU_536897091,-22,22,-19,-15181,-37895,11989,-164,-40,-4.245021645021645,-3.7927631578947367,0
RU_536897537,2,-2,-3,3351,29624,-37892,15,1,0.10217171717171736,0.1071428571428572,1
RU_536898327,17,-17,3,10049,15124,-17842,-41,-11,3.9285714285714284,1.7728085867620749,1
RU_536898620,4,-4,16,-4068,41959,-62370,-39,-24,3.0073931623931616,0.4904761904761905,0
RU_536899019,-10,10,-31,-7570,-16966,24630,6,11,-7.6466666666666665,-3.9899665551839463,0
RU_536899633,-14,13,-27,-14198,-66165,57914,-74,-26,-2.5412770562770564,-2.09688013136289,0
RU_536900438,17,-17,22,8370,17442,-11750,-39,-2,6.269047619047618,2.9722222222222223,1
RU_536900736,-8,8,10,-3718,-4280,10259,-102,-3,-2.1266666666666665,-0.9101449275362319,0
RU_536901600,7,-7,39,10841,18684,-32407,36,-19,3.64047619047619,2.30375,1
RU_536902418,-18,18,-13,-471,-7147,-15159,4,-6,-1.618023088023088,-1.424812030075188,0
RU_536902450,22,-22,26,7674,36302,-12353,-124,19,3.305050505050505,3.0362318840579716,1
RU_536902501,6,-6,3,12490,42231,-29514,54,19,4.897619047619047,0.5178571428571428,1
RU_536903479,-17,17,-25,-15051,-16615,2953,-122,-6,-8.053333333333335,-15.416666666666666,0
RU_536904175,-4,4,-1,5083,-12042,-7347,-64,19,0.4257414807414803,-0.38611111111111107,1
RU_536904182,-22,22,-13,-14467,-33820,16798,-30,-9,-6.78952380952381,-6.733990147783251,0
RU_536904617,-21,21,-19,-13636,-31608,16256,-53,-39,-10.16904761904762,-5.295454545454546,0
RU_536904919,15,-15,15,6379,-58510,91925,-101,-26,2.6945726495726494,1.5,1
RU_536905640,-34,34,-39,-12368,-40296,15454,-14,-16,-5.283181818181819,-4.85974025974026,0
RU_536906499,18,-18,16,9927,44085,-18128,-37,15,2.73484126984127,2.356309650053022,1
RU_536906772,18,-20,36,11021,14529,-746,2,-15,8.54547619047619,5.3277310924369745,1
RU_536908275,-23,23,-45,-12701,-14500,6456,-47,-18,-5.554018759018759,-5.466346153846154,0
RU_536909081,-21,21,-20,-6539,-48150,49741,53,4,-2.697380952380952,-2.1433002481389583,0
RU_536909422,20,-20,31,9319,36506,-32510,49,19,3.6222222222222222,2.8311036789297663,1
RU_536909530,17,-17,9,14710,33873,-20646,112,0,4.827683982683983,2.2021739130434783,1
RU_536909685,-12,12,-8,-7946,-41204,23215,48,43,-1.7872727272727276,-1.3113278319579895,0
RU_536910784,16,-16,18,11071,2927,4279,0,-8,5.934285714285714,3.931034482758621,1
RU_536911707,18,-18,25,11598,25499,-5482,-12,56,6.871666666666666,3.6789915966386557,1
RU_536911773,0,0,-11,-10082,-26555,-6012,-72,-12,-0.6516666666666668,-0.3793103448275863,0
RU_536912312,20,-20,17,10201,12051,-8179,28,1,8.6,7.705128205128204,1
RU_536913012,15,-16,32,8111,28828,-24655,-9,27,2.0748051948051947,1.9465811965811965,1
RU_536913029,-4,4,-1,9658,4028,3137,51,-26,-0.5710822510822511,-0.3370927318295738,1
RU_536913256,4,-4,-8,9256,54949,-52853,-20,43,-0.26956043956043896,0.15265354800238518,1
RU_536913944,10,-10,39,2443,28706,-15590,2,-18,1.8814285714285708,2.4754754754754758,1
RU_536914672,0,0,0,-686,-223,739,-4,1,0.0,0.0,0
RU_536915771,2,-2,8,821,10993,-12307,55,-1,0.15054834054834076,0.3344155844155843,1
RU_536916070,-20,20,-34,-8686,-35842,23431,63,-19,-5.4548018648018655,-3.7,0
RU_536916093,34,-35,41,17799,53304,-35608,-70,9,9.403941613941614,4.598950524737631,1
RU_536916611,14,-14,25,7792,46952,-46767,-24,-24,2.8831818181818187,2.0833333333333335,1
RU_536918124,-14,15,-48,-5360,-56068,56873,-140,-22,-4.512288267288267,-2.457142857142857,1
RU_536922473,-1,1,-5,-4523,-5760,-14405,34,-1,0.20079365079365052,-0.2689655172413794,0
RU_536925173,7,-7,-6,10110,9162,9523,-1,12,1.9197619047619048,0.4957555178268249,1
RU_536926668,-19,18,-25,-9826,-14345,4066,-54,-29,-7.691666666666666,-6.625,0
RU_536930285,15,-14,19,10683,13285,-6950,100,17,6.403333333333333,6.6,1
RU_536931843,24,-24,33,11768,33352,-24083,2,44,11.580476190476192,4.30952380952381,1
RU_536931851,-19,19,6,-9476,20204,-26875,14,8,-3.8054545454545456,-1.798181818181818,0
RU_536934014,16,-16,29,12083,34207,-12193,77,-13,4.646111111111111,3.4673202614379086,1
RU_536935392,-26,26,-57,-13321,-45245,28429,-30,-17,-10.937034632034633,-7.553571428571429,0
RU_536936942,21,-21,23,3945,9815,-2798,-27,30,7.041328116328117,3.0238095238095237,1
RU_536938831,21,-21,30,12464,59,13025,9,-21,4.553730158730158,3.5,1
RU_536940579,25,-25,59,11294,52108,-45910,39,15,6.881515151515151,6.023255813953488,1
RU_536943218,-17,17,-15,-8481,-10637,12171,-63,16,-4.694285714285715,-3.936781609195402,0
RU_536945090,-19,19,-15,-10544,-33674,22254,-77,-30,-2.513775113775114,-1.8308823529411764,0
RU_536945724,1,-1,34,512,14077,-10160,103,3,0.5931351981351982,0.6932659932659933,0
RU_536945852,5,-5,11,8693,36833,-29080,88,-13,1.4253246753246747,0.8714285714285714,1
RU_536946872,-2,2,-7,-8065,-31441,6675,-111,26,-0.40656565656565613,-0.3284174702212139,0
RU_536948157,22,-22,45,10485,30398,-19439,-35,-1,4.62560606060606,3.578723404255319,1
RU_536948792,9,-9,16,8353,626,10330,-109,47,2.137218337218337,1.1920492721164613,1
RU_536949156,-12,12,-12,-5779,4553,-18993,5,15,-2.19,-1.4472934472934473,0
RU_536949747,14,-14,42,7487,-7967,13262,-38,-6,5.253968253968254,3.1915393654524093,1
RU_536952606,15,-14,25,9533,58905,-56512,75,-6,4.0073160173160165,2.909090909090909,1
RU_536952634,14,-14,24,4734,855,-12164,44,26,1.1246969696969695,2.5682051282051286,1
RU_536954312,16,-16,21,12987,13352,-8584,3,28,3.174090909090909,2.625418060200669,1
RU_536955422,-16,16,-54,-9583,-59226,60087,12,5,-9.856643356643357,-2.3841491841491846,0
RU_536956017,-8,8,-20,-1341,-3782,6240,-95,22,-1.0658452658452657,-1.0341997264021892,0
RU_536957487,-21,22,-36,-12108,-17803,5827,-49,-8,-4.038051948051948,-3.3846808510638295,0
RU_536958008,3,-3,10,3926,33611,-22002,53,2,-0.06559218559218571,0.42083333333333317,1
RU_536958125,9,-9,22,8719,13701,-18346,28,-21,1.7966666666666669,1.922554347826087,1
RU_536958653,27,-27,27,15912,17364,-2248,88,-10,5.480555555555555,5.033101045296168,1
RU_536959485,16,-16,29,10138,33289,-33884,17,29,6.9812987012987,2.0760667903525043,1
RU_536959941,6,-6,38,9955,24759,-22052,25,-34,3.0222222222222226,1.838888888888889,1
RU_536961159,23,-23,20,13885,23352,-14350,56,14,8.472857142857144,15.807692307692308,1
RU_536961992,-18,18,4,-9459,-30744,29348,-34,-30,-0.8934287934287934,-1.3877551020408163,0
RU_536963100,12,-12,13,8155,20965,-20004,10,-7,1.7507503607503607,1.283157894736842,1
RU_536963369,-23,22,-26,-12422,-11258,6273,-56,3,-6.906666666666667,-4.1118421052631575,0
RU_536964056,-15,14,-21,-8527,-19620,16084,-30,-11,-2.9603174603174605,-2.0576923076923075,0
RU_536964143,17,-17,13,6905,-5088,-2523,-82,10,1.471762551174316,2.1270125223613596,1
RU_536964605,-22,22,-12,-9435,-20338,11224,-18,-20,-3.7,-3.75867269984917,0
RU_536965416,-14,14,-14,-10468,-17576,13625,-78,14,-4.724761904761905,-4.125603864734299,0
RU_536965785,-32,32,-63,-19010,-33094,23818,11,-36,-16.38539682539683,-8.894017094017094,0
RU_536967592,9,-9,6,5591,16047,-10010,69,20,3.0333333333333337,3.1875,1
RU_536968229,23,-23,56,5070,21634,-13003,34,7,4.106098346098346,3.982222222222222,1
RU_536969824,17,-17,30,12165,43729,-26933,12,25,8.011904761904763,5.707792207792208,1
RU_536969850,12,-12,6,6890,4305,14877,27,9,0.520183982683982,0.9735449735449735,1
RU_536971673,-1,1,3,-2363,19800,-41127,8,-37,-0.12809523809523782,-0.013978494623655635,0
RU_536972017,-18,18,-16,-13530,-23962,6340,-2,10,-2.242106227106227,-2.4454545454545453,0
RU_536972081,26,-25,54,12697,40343,-28469,-14,56,10.262251082251082,5.166666666666666,1
RU_536973929,10,-10,9,6465,-1879,11718,61,-26,4.319047619047619,1.988095238095238,1
RU_536974365,-15,15,-17,-13699,-21069,13230,-25,-20,-2.7873060273060273,-2.131332082551595,0
RU_536976162,-18,18,-73,-9821,-63561,45929,68,24,-3.044603174603175,-2.988793103448276,0
RU_536976610,6,-6,13,2636,37348,-33421,54,-33,1.9290476190476187,1.1512605042016806,1
RU_536976882,19,-18,44,6194,67891,-51631,-50,51,3.753492063492063,2.9515774027879678,1
RU_536977025,-24,24,-31,-14425,-35241,3618,-47,-21,-8.368535353535353,-3.274509803921569,0
RU_536978146,-12,12,5,-9937,-21812,8813,4,19,-0.8721645021645017,-1.0214285714285716,0
RU_536978632,12,-12,9,7760,13771,-2779,68,6,3.498333333333333,2.456043956043956,1
RU_536980426,31,-30,62,15089,62201,-50440,61,25,8.66388888888889,6.6720901126408005,1
RU_536981495,18,-18,30,9161,19361,-3711,24,22,5.15,3.513157894736842,1
RU_536983643,-10,10,-37,-5242,-12037,4473,31,-4,-6.630000000000001,-5.484848484848485,0
RU_536985233,21,-21,20,8039,12503,-7707,-15,-16,6.8388888888888895,4.085714285714285,1
RU_536985345,15,-15,19,11674,36436,-18813,-49,20,2.870844155844156,2.5423340961098395,1
RU_536985695,-12,12,-16,-11108,-16906,15811,-55,-37,-5.050000000000001,-3.8260869565217392,0
RU_536988337,1,-1,-11,-3036,-44505,44162,-163,-4,-0.38500000000000023,-0.22905525846702357,0
RU_536988781,-13,13,-30,-10641,767,-818,-72,2,-3.4016666666666664,-3.8081896551724137,0
RU_536989325,-5,4,11,-11631,-36176,7852,-3,-48,0.8955555555555557,-0.13003095975232215,0
RU_536990144,-26,25,-18,-11051,-65490,68607,212,-39,-2.078804528804529,-2.06102877070619,0
RU_536990346,23,-23,28,14416,22579,-26683,102,-2,7.558333333333334,5.063706563706564,1
RU_536991917,23,-23,56,12065,40595,-33403,-78,-3,5.1539743589743585,4.2525,1
RU_536992380,5,-6,12,2714,-7,10005,-30,-7,2.084444444444444,1.4027777777777777,1
RU_536992781,-11,11,-6,-9265,925,-17183,-26,15,-1.8369841269841265,-1.5571725571725574,0
RU_536993157,22,-22,39,9636,35048,-14172,-28,-16,7.461212121212121,4.254761904761905,1
RU_536993284,-21,21,-19,-12895,-24971,9913,-85,0,-6.419444444444444,-4.712121212121212,0
RU_536993896,-22,22,-27,-13777,-14144,-1853,-7,-3,-8.459285714285715,-7.408333333333333,0
RU_536993921,-3,3,-14,-4773,-1237,16146,-32,29,-0.4842352092352087,-0.5500505561172901,0
RU_536995964,-20,20,-74,-1442,-52074,56996,61,-88,-7.272222222222222,-5.138523761375126,0
RU_536996177,-12,11,-24,-6474,-10869,2979,-15,2,-3.0139682539682533,-2.3199404761904763,0
RU_536996515,-21,21,-33,-12102,-21863,-110,25,-3,-7.380793650793651,-6.303030303030303,0
RU_536998573,-1,1,-4,-2339,-69,-1,-53,-1,-1.025,-6.0,0
RU_536998913,9,-9,22,4717,6735,557,6,-2,1.3412970362970364,1.0981989708404805,1
RU_536999378,2,-3,-13,9721,-11116,21193,75,-25,-0.49523809523809526,-0.24117647058823533,1
RU_536999706,-3,3,16,-7073,2021,-12218,-108,27,1.1808730158730154,0.14242424242424256,0
RU_537000774,-10,10,-15,-6323,-15868,13519,41,46,-1.2543578643578641,-1.127681841967556,0
RU_537002220,-14,14,10,-1771,-15365,32102,83,-20,-0.704431124431125,-0.931637519872814,0
RU_537003065,-16,16,-28,-7441,-2603,-6560,17,-19,-3.246666666666666,-2.6965853658536587,0
RU_537003287,-2,2,14,3921,11708,-9278,-11,-18,0.1207936507936509,0.2033235581622681,1
RU_537004288,12,-12,29,6839,-7095,2782,-65,-22,2.564054834054834,2.107142857142857,1
RU_537004463,11,-12,7,4383,610,3091,-9,22,4.193333333333333,2.727272727272727,1
RU_537005390,-7,7,-12,-7491,-19792,-9915,-8,8,-1.162473082473083,-0.8812709030100336,0
RU_537007660,-23,23,-45,-12365,-18321,20477,-68,-2,-4.2050505050505045,-4.021739130434783,0
RU_537007739,-19,20,-26,-12511,-9755,11748,-62,-7,-8.236190476190476,-4.432773109243698,0
RU_537008289,6,-6,31,6708,70973,-53918,21,22,1.1067793317793322,0.9755102040816326,1
RU_537008893,-22,22,-59,-17060,-16735,5855,4,33,-11.87031746031746,-6.328947368421053,0
RU_537010269,13,-13,14,13777,26648,-17805,95,1,2.216666666666667,2.177871148459384,1
RU_537010466,19,-19,52,12869,46593,-39112,371,-52,3.2571572871572867,3.1966911764705883,1
RU_537011307,8,-8,-1,1982,13722,-6432,-115,35,1.1876007326007327,0.6742424242424243,1
RU_537011379,1,-1,1,1482,469,-731,18,2,0.4,2.0,1
RU_537012550,-31,30,-43,-15181,-27229,14557,-36,-34,-10.936796536796537,-10.730263157894736,0
RU_537012843,-9,9,-9,-6363,-28894,22421,-119,-24,-1.3791125541125542,-1.110483870967742,0
RU_537012892,-17,17,-16,-8445,-12440,8654,1,0,-7.486666666666666,-19.18421052631579,0
RU_537013739,-13,13,-22,-11447,-3496,3864,-100,-13,-2.1333333333333333,-1.6476846057571966,0
RU_537014324,13,-13,-3,6159,31174,-21127,72,11,3.6319047619047624,1.417562724014337,1
RU_537014542,-11,11,-13,-8412,-8612,-2896,-65,-3,-4.113333333333334,-3.363636363636364,0
RU_537017480,-12,12,-10,-7835,-20199,21315,-78,-9,-2.0949999999999998,-1.7379679144385025,0
RU_537018033,18,-18,37,11278,32718,-22833,59,15,8.325000000000001,6.592857142857143,1
RU_537018773,23,-23,46,9256,5794,15672,10,-12,5.012626262626263,4.043478260869565,1
RU_537018915,-4,3,-10,-6491,-7908,8029,-70,21,-0.41721556221556266,-0.5011086474501112,0
RU_537019522,14,-14,16,14637,34427,-14495,72,3,4.506428571428572,3.304843304843305,1
RU_537019716,-13,13,-30,-6647,-5948,-9446,31,-66,-2.318492063492064,-2.304597701149426,0
RU_537019776,-7,7,-2,700,15980,-22964,-123,8,-0.805656565656566,-0.6178861788617884,1
RU_537019917,-18,18,-15,-10814,-26582,5610,-51,-21,-1.6643323343323342,-1.741031941031941,0
RU_537020282,26,-26,50,14625,22033,-15507,-4,11,9.037077922077923,5.872023809523809,1
RU_537021339,0,0,0,-731,415,94,-4,1,0.0,0.0,0
RU_537021511,14,-14,13,10581,-36668,68454,79,29,2.033656898656898,1.4757085020242915,1
RU_537022709,-17,17,-26,-9183,-20321,7774,-65,-41,-5.434444444444444,-3.6812500000000004,0
RU_537023334,-10,10,-14,-12277,-33779,2713,-21,-23,-2.5114285714285707,-1.657142857142857,0
RU_537023676,-13,13,-22,-13237,-22670,12265,-24,-34,-4.722142857142857,-2.9,0
RU_537023842,-13,13,-20,-4529,-22529,20614,-28,-1,-6.3166666666666655,-5.517857142857143,0
RU_537024587,8,-8,16,-403,37962,-72390,68,30,1.0472222222222223,0.9371428571428573,0
RU_537024969,9,-9,37,4870,9594,-23431,-19,-6,2.056969696969697,1.8461038961038958,1
RU_537025910,5,-5,10,6256,14382,-17754,-21,-40,-0.9699999999999993,1.217948717948718,1
RU_537028922,11,-11,-12,9796,9050,-17462,-21,44,1.5141919191919189,0.6818181818181821,1
RU_537029406,-23,23,-29,-10960,-25699,23418,11,7,-4.516746031746031,-3.9185463659147866,0
RU_537029430,1,-1,-7,2223,4625,-2188,17,15,-0.09123376623376611,-0.07826086956521738,1
RU_537030244,9,-8,10,11332,33843,-16723,209,1,1.6297619047619052,1.0595238095238095,1
RU_537030331,-23,17,-29,-22234,-34608,1652,-69,-33,-9.385416666666668,-6.576923076923077,0
RU_537030918,-3,3,5,-1498,2356,-473,-45,30,0.05738095238095209,-0.10872093023255802,1
RU_537031307,-11,11,-2,-6160,9190,-27079,9,17,-1.5312698412698418,-1.2203742203742203,0
RU_537032109,16,-17,30,10379,18003,-28595,-8,12,9.370000000000001,10.281818181818181,1
RU_537032467,1,-1,2,1321,705,-120,15,2,0.6,3.0,1
RU_537032679,-7,7,-8,-4986,-2042,-1711,-43,3,-3.2333333333333334,-5.933333333333333,0
RU_537033244,-13,13,-36,-9017,-21232,7540,-12,-13,-5.667539682539682,-2.849473684210526,0
RU_537034503,6,-6,0,4163,1926,-541,49,-9,1.5697619047619051,0.6107226107226107,1
RU_537035156,-15,8,-22,-15750,-33364,-2598,-142,-30,-2.95079365079365,-3.1855072463768117,0
