match_id,game_mode,queue_id,map_id,duration,start_time,end_time,winner_team
RU_536178062,CLASSIC,400,11,951,1757971698844,1757972649725,red
RU_536175607,CLASSIC,400,11,925,1757970048242,1757970973768,red
RU_536171790,CLASSIC,400,11,1743,1757967432620,1757969175861,red
RU_536169017,CLASSIC,400,11,1599,1757964993540,1757966592923,red
RU_536167029,CLASSIC,400,11,1640,1757962968233,1757964608007,blue
RU_536160750,CLASSIC,400,11,1861,1757960625302,1757962486861,red
RU_536036466,CHERRY,1700,30,1450,1757838627542,1757840077541,blue
RU_536035230,CHERRY,1700,30,1507,1757836731556,1757838238689,blue
RU_537827690,CLASSIC,420,11,1456,1759151809883,1759153265715,red
RU_536610225,CLASSIC,420,11,1660,1758467253504,1758468913277,red
RU_536605971,CLASSIC,420,11,2087,1758464517250,1758466604839,blue
RU_536432065,CLASSIC,420,11,1978,1758288120643,1758290098348,red
RU_536428701,CLASSIC,420,11,910,1758286773072,1758287683203,red
RU_536426678,CLASSIC,420,11,1475,1758284857816,1758286332673,blue
RU_536136018,CLASSIC,420,11,1300,1757940932203,1757942232299,red
RU_536125511,CLASSIC,420,11,2131,1757933210417,1757935341817,red
RU_536052311,CLASSIC,420,11,1767,1757851711279,1757853478427,blue
RU_536150953,CLASSIC,420,11,1936,1757955673833,1757957610386,red
RU_536141194,CLASSIC,420,11,1849,1757947634283,1757949483063,blue
RU_536132453,CLASSIC,420,11,2039,1757938653435,1757940692431,blue
RU_536130010,CLASSIC,420,11,1721,1757935647907,1757937368551,red
RU_535856222,CLASSIC,400,11,1986,1757625936238,1757627922018,blue
RU_535850705,CLASSIC,400,11,1895,1757623702519,1757625597201,blue
RU_535852379,CLASSIC,400,11,109,1757623028375,1757623137880,red
RU_535592740,CLASSIC,420,11,1770,1757338623016,1757340393492,red
RU_535445499,CLASSIC,420,11,1956,1757177979702,1757179935822,blue
RU_535034069,CLASSIC,420,11,1849,1756738568950,1756740418558,red
RU_535028576,CLASSIC,420,11,1637,1756736395010,1756738032645,red
RU_535024341,CLASSIC,420,11,1794,1756732595919,1756734390400,blue
RU_535016551,CLASSIC,420,11,1897,1756726457789,1756728355120,blue
RU_534532073,CLASSIC,420,11,1705,1756316622327,1756318327392,red
RU_534456190,CLASSIC,420,11,1588,1756237890287,1756239478385,blue
RU_534452119,CLASSIC,420,11,1663,1756235377249,1756237040642,red
RU_534450106,CLASSIC,420,11,123,1756234516335,1756234639638,blue
RU_534434655,CLASSIC,420,11,1635,1756226445090,1756228080218,red
RU_534388661,CLASSIC,420,11,1815,1756160961392,1756162776984,blue
RU_536678546,CLASSIC,420,11,1534,1758549884188,1758551417867,red
RU_536423954,CLASSIC,420,11,2283,1758283380100,1758285662879,blue
RU_536815601,CLASSIC,420,11,1771,1758714684205,1758716455435,red
RU_536516254,CLASSIC,420,11,1760,1758375259569,1758377019446,blue
RU_536213833,CLASSIC,420,11,2138,1758035818649,1758037956700,red
RU_536203646,CLASSIC,420,11,1677,1758025257185,1758026934455,red
RU_536061348,CLASSIC,420,11,1454,1757859252947,1757860706722,blue
RU_537371067,CHERRY,1700,30,1256,1758943541102,1758944797281,blue
RU_537151652,CLASSIC,420,11,1319,1758850302436,1758851621907,blue
RU_536115155,CLASSIC,420,11,1715,1757907709024,1757909424055,blue
RU_536110687,CLASSIC,420,11,1626,1757895820321,1757897445998,red
RU_537659158,CHERRY,1700,30,1584,1759066423143,1759068007150,blue
RU_537652444,CHERRY,1700,30,1551,1759064891160,1759066442825,blue
RU_537493102,CLASSIC,440,11,2265,1758991932464,1758994197447,blue
RU_537483260,CLASSIC,440,11,1752,1758988960304,1758990712813,red
RU_537467417,CHERRY,1700,30,1373,1758984333815,1758985707005,blue
RU_537451478,CHERRY,1700,30,1400,1758979646973,1758981046767,blue
RU_537332781,CHERRY,1700,30,1784,1758919472974,1758921257311,blue
RU_536892544,CLASSIC,420,11,1922,1758751038846,1758752960792,red
RU_537440182,CLASSIC,420,11,1567,1758976644213,1758978210892,red
RU_537491951,CHERRY,1700,30,1571,1758991877424,1758993448799,blue
RU_536756772,CHERRY,1700,30,1383,1758642184413,1758643567615,blue
RU_536754460,CLASSIC,440,11,1958,1758639956138,1758641914111,blue
RU_536673327,CLASSIC,420,11,2025,1758543399140,1758545423930,blue
RU_536649782,CLASSIC,420,11,2084,1758493840489,1758495924626,red
RU_536644317,CLASSIC,420,11,2306,1758487294516,1758489600987,blue
RU_536630444,CLASSIC,420,11,1539,1758479491883,1758481030883,red
RU_536619881,CLASSIC,420,11,1896,1758474100971,1758475996707,blue
RU_536543315,CLASSIC,420,11,1800,1758393213892,1758395014298,blue
RU_536300128,CLASSIC,420,11,2197,1758127665609,1758129862274,blue
RU_536292508,CLASSIC,440,11,1882,1758123175192,1758125057529,red
RU_536289512,CLASSIC,440,11,1790,1758120489236,1758122278468,red
RU_536285956,CLASSIC,440,11,1377,1758118679563,1758120056528,blue
RU_535922952,CLASSIC,440,11,1779,1757708426532,1757710206002,red
RU_535919607,CLASSIC,440,11,2218,1757705670298,1757707888692,blue
RU_535828234,CLASSIC,440,11,1869,1757608394720,1757610263960,red
RU_535821354,CLASSIC,440,11,1487,1757605286561,1757606773377,red
RU_535818696,CLASSIC,440,11,1419,1757603561600,1757604980645,blue
RU_535813663,CLASSIC,420,11,1783,1757600260953,1757602043975,red
RU_535811955,CLASSIC,420,11,737,1757598037069,1757598773913,blue
RU_537831685,CHERRY,1700,30,1557,1759153377064,1759154934032,blue
RU_537713909,CLASSIC,400,11,2026,1759082950449,1759084976760,red
RU_537708722,CLASSIC,400,11,916,1759081417723,1759082333887,red
RU_537699264,CLASSIC,400,11,2376,1759078331978,1759080707876,red
RU_537681502,CLASSIC,400,11,1280,1759073368568,1759074648150,blue
RU_537102257,CLASSIC,400,11,1868,1758828146678,1758830015354,red
RU_533668738,CLASSIC,420,11,1675,1755444552641,1755446227467,blue
RU_533660266,CLASSIC,420,11,2161,1755438584264,1755440745896,blue
RU_533655152,CLASSIC,420,11,1719,1755435070678,1755436790168,blue
RU_533610168,CLASSIC,420,11,2021,1755376712030,1755378732957,red
RU_533604392,CLASSIC,420,11,1632,1755374218774,1755375851254,red
RU_533595479,CLASSIC,420,11,1989,1755369854312,1755371843913,red
RU_533594111,CLASSIC,420,11,1397,1755367697651,1755369094951,blue
RU_533587374,CLASSIC,420,11,1625,1755365287598,1755366913007,red
RU_533428531,CLASSIC,420,11,1755,1755202025319,1755203780242,blue
RU_533424645,CLASSIC,420,11,1637,1755199902423,1755201540034,blue
RU_533420418,CLASSIC,420,11,1406,1755197273833,1755198680473,red
RU_533409535,CLASSIC,420,11,1630,1755191527392,1755193157696,blue
RU_533351349,CLASSIC,420,11,1682,1755121852164,1755123534385,red
RU_533347792,CLASSIC,420,11,1598,1755119783296,1755121381306,blue
RU_533339813,CLASSIC,420,11,2008,1755114598489,1755116606380,blue
RU_533338657,CLASSIC,420,11,1210,1755112360931,1755113571639,red
RU_533330486,CLASSIC,420,11,2467,1755107567159,1755110034515,blue
RU_533325312,CLASSIC,420,11,1589,1755104969446,1755106559258,red
RU_533319211,CLASSIC,420,11,1495,1755102161494,1755103656542,red
RU_533318059,CLASSIC,420,11,1644,1755099268025,1755100911920,blue
RU_533264687,CLASSIC,420,11,1793,1755031901292,1755033694943,blue
RU_533257768,CLASSIC,420,11,1747,1755027332855,1755029079905,blue
RU_533253422,CLASSIC,420,11,1685,1755024673203,1755026358606,red
RU_533249233,CLASSIC,420,11,1804,1755022127564,1755023931692,red
RU_536082667,CLASSIC,420,11,1280,1757871455578,1757872736140,blue
RU_536080035,CLASSIC,420,11,1811,1757868273857,1757870085494,red
RU_535299162,CLASSIC,420,11,1698,1757013500491,1757015198625,red
RU_535030286,CLASSIC,440,11,2048,1756736467505,1756738516250,red
RU_534982855,CLASSIC,420,11,1325,1756671894122,1756673219572,blue
RU_534975751,CLASSIC,420,11,1796,1756667523300,1756669319718,blue
RU_534967726,CLASSIC,420,11,1285,1756663639677,1756664925254,red
RU_534929321,CLASSIC,440,11,1333,1756643268420,1756644601252,blue
RU_534306179,CLASSIC,420,11,1603,1756071271128,1756072874133,blue
RU_534301664,CLASSIC,420,11,1385,1756068405477,1756069790379,blue
RU_534299040,CLASSIC,420,11,1743,1756066001739,1756067745118,red
RU_534287714,CLASSIC,420,11,1601,1756060802645,1756062404246,red
RU_534248474,CLASSIC,420,11,1723,1756036482156,1756038205094,blue
RU_533705939,CLASSIC,420,11,1168,1755464145255,1755465313918,blue
RU_533683124,CLASSIC,420,11,918,1755450466822,1755451385161,blue
RU_533678866,CLASSIC,420,11,1178,1755448682830,1755449861675,red
RU_533671816,CLASSIC,420,11,1586,1755446142928,1755447729205,red
RU_533669404,CLASSIC,420,11,1683,1755443882187,1755445565155,red
RU_533664882,CLASSIC,420,11,913,1755442583310,1755443496956,blue
RU_533569137,CLASSIC,420,11,1578,1755354410945,1755355989001,red
RU_537717037,CLASSIC,440,11,1929,1759083150162,1759085079682,red
RU_537703103,CLASSIC,440,11,2623,1759079292917,1759081915600,red
RU_537691634,CLASSIC,440,11,2100,1759076483861,1759078583819,blue
RU_537486023,CLASSIC,440,11,2410,1758989659243,1758992068912,blue
RU_537440455,CLASSIC,440,11,103,1758976997496,1758977100927,blue
RU_537426344,CLASSIC,440,11,694,1758972358353,1758973052459,blue
RU_537292576,CLASSIC,440,11,1977,1758908844455,1758910821282,red
RU_537279887,CLASSIC,440,11,2450,1758905621355,1758908071604,red
RU_537271408,CLASSIC,440,11,1812,1758902965327,1758904777161,red
RU_537101533,CLASSIC,400,11,2327,1758828332037,1758830658906,red
RU_536837468,CLASSIC,440,11,1877,1758732001756,1758733878782,blue
RU_536833406,CLASSIC,440,11,2423,1758729083357,1758731506322,blue
RU_536828562,CLASSIC,440,11,2037,1758726511984,1758728549381,red
RU_536782991,CLASSIC,440,11,1981,1758659006349,1758660987059,red
RU_536759255,CLASSIC,400,11,1123,1758643695939,1758644818814,red
RU_536689746,CLASSIC,440,11,2064,1758558268328,1758560332703,red
RU_536683535,CLASSIC,440,11,2070,1758554770805,1758556840716,blue
RU_536520685,CLASSIC,440,11,1760,1758379334816,1758381095095,blue
RU_536517438,CLASSIC,440,11,1787,1758375792659,1758377579909,blue
RU_536458421,CLASSIC,400,11,2438,1758306845405,1758309283874,blue
RU_536372141,CLASSIC,400,11,1296,1758213009927,1758214305612,blue
RU_536295238,CLASSIC,440,11,1674,1758124827907,1758126501776,blue
RU_536291577,CLASSIC,440,11,1598,1758122992125,1758124589827,blue
RU_536286795,CLASSIC,400,11,1945,1758120269234,1758122214519,red
RU_536164184,CLASSIC,420,11,108,1757961702180,1757961810161,red
RU_537832847,CLASSIC,420,11,1454,1759153826371,1759155280045,blue
RU_537826347,CLASSIC,420,11,2128,1759150962651,1759153090362,red
RU_537566943,CLASSIC,420,11,1702,1759017478277,1759019180690,red
RU_537543464,CLASSIC,420,11,983,1759005679379,1759006662421,blue
RU_537529830,CLASSIC,420,11,1600,1759002359032,1759003959286,red
RU_537519856,CLASSIC,420,11,2003,1758999306026,1759001308768,red
RU_537510527,CLASSIC,420,11,2170,1758996747301,1758998917715,red
RU_537498865,CLASSIC,420,11,2195,1758993852805,1758996048153,red
RU_537480620,CLASSIC,420,11,1478,1758988994922,1758990473409,blue
RU_537466412,CLASSIC,420,11,1654,1758984429593,1758986083513,red
RU_537456380,CLASSIC,420,11,2022,1758981791483,1758983813988,blue
RU_536092686,CLASSIC,440,11,1946,1757876245525,1757878192042,red
RU_536090044,CLASSIC,440,11,1523,1757874374387,1757875895443,red
RU_536083372,CLASSIC,700,11,1676,1757871281829,1757872958129,red
RU_536078218,CLASSIC,700,11,1662,1757868672658,1757870335126,blue
RU_536071771,CLASSIC,420,11,1392,1757865469696,1757866861761,red
RU_536068858,CLASSIC,420,11,1740,1757863414540,1757865155008,red
RU_536049319,CLASSIC,420,11,1958,1757850826295,1757852784559,red
RU_536006775,CLASSIC,420,11,1537,1757793267908,1757794804921,blue
RU_535994428,CLASSIC,440,11,2349,1757785783467,1757788132445,red
RU_535990347,CLASSIC,700,11,1702,1757783679200,1757785381534,blue
RU_535983813,CLASSIC,440,11,1974,1757779819328,1757781793349,red
RU_535980478,CLASSIC,420,11,1848,1757777384224,1757779232626,blue
RU_535976504,CLASSIC,420,11,1808,1757774836640,1757776645173,blue
RU_535969941,CLASSIC,420,11,1870,1757772323487,1757774193733,blue
RU_535969112,CLASSIC,420,11,1662,1757769989886,1757771647044,blue
RU_535967040,CLASSIC,420,11,1837,1757767281052,1757769117898,blue
RU_535961444,CLASSIC,420,11,1394,1757765054537,1757766448247,red
RU_535943747,CLASSIC,420,11,1831,1757745469814,1757747301007,blue
RU_535903826,CLASSIC,420,11,1176,1757697324833,1757698500858,red
RU_535900686,CLASSIC,420,11,1517,1757694876939,1757696393787,blue
RU_535897104,CLASSIC,420,11,1534,1757692412260,1757693946583,red
RU_535893515,CLASSIC,420,11,1214,1757690708859,1757691922736,red
RU_535892587,CLASSIC,420,11,1115,1757688888148,1757690002982,blue
RU_535848676,CLASSIC,420,11,1302,1757620927753,1757622229660,red
RU_535842808,CLASSIC,420,11,1694,1757618763354,1757620457469,blue
RU_535837724,CLASSIC,440,11,1178,1757615860141,1757617038550,red
RU_535833674,CLASSIC,440,11,1902,1757613689917,1757615591842,red
RU_537079900,CLASSIC,400,11,2388,1758823903855,1758826292367,blue
RU_537065973,CLASSIC,400,11,2130,1758820845915,1758822975199,red
RU_537057486,CLASSIC,400,11,1723,1758818690672,1758820413517,red
RU_537047829,CLASSIC,400,11,1504,1758816659592,1758818163705,red
RU_536784269,CLASSIC,400,11,1716,1758658437525,1758660153585,red
RU_536779228,CLASSIC,400,11,2172,1758655293668,1758657465644,red
RU_536649483,CLASSIC,400,11,2081,1758492123113,1758494204315,blue
RU_536643997,CLASSIC,400,11,1611,1758489637824,1758491248847,red
RU_536642836,CLASSIC,400,11,1406,1758487914813,1758489320523,blue
RU_536641902,CLASSIC,400,11,1351,1758486162904,1758487514279,red
RU_536631577,CLASSIC,400,11,1406,1758480270529,1758481676303,blue
RU_536629566,CLASSIC,400,11,1634,1758478161011,1758479794810,red
RU_536583831,CLASSIC,420,11,787,1758448529646,1758449316533,red
RU_537769229,CLASSIC,420,11,2171,1759107221275,1759109392125,red
RU_536868763,CLASSIC,420,11,1337,1758744055600,1758745392374,blue
RU_536662999,CLASSIC,420,11,1737,1758534984113,1758536721330,blue
RU_536544724,CLASSIC,420,11,2003,1758394462278,1758396465075,blue
RU_536382830,CLASSIC,420,11,1973,1758221205008,1758223177715,blue
RU_536302154,CLASSIC,420,11,1416,1758129829912,1758131246453,blue
RU_536294400,CLASSIC,420,11,1646,1758125227553,1758126874039,red
RU_536248594,CLASSIC,420,11,1730,1758054577203,1758056307534,red
RU_536242658,CLASSIC,420,11,1935,1758051824191,1758053759419,red
RU_536173155,CLASSIC,420,11,1928,1757968163137,1757970091594,blue
RU_536172120,CLASSIC,420,11,1750,1757966010851,1757967761083,blue
RU_536164060,CLASSIC,420,11,2752,1757961220167,1757963972637,red
RU_535722855,CLASSIC,420,11,913,1757496060224,1757496973238,blue
RU_535653629,CLASSIC,420,11,2100,1757412962381,1757415063018,blue
RU_537572931,CHERRY,1700,30,1523,1759024718843,1759026242109,blue
RU_537573465,CHERRY,1700,30,1378,1759022426508,1759023804630,blue
RU_537570285,CHERRY,1700,30,1458,1759018594817,1759020053492,blue
RU_537562926,CHERRY,1700,30,1328,1759014474491,1759015802817,blue
RU_537563005,CHERRY,1700,30,1410,1759012492749,1759013903124,blue
RU_537559070,CHERRY,1700,30,1429,1759010765014,1759012194285,blue
RU_537552114,CHERRY,1700,30,1623,1759008499824,1759010123096,blue
RU_537546799,CHERRY,1700,30,1319,1759007117589,1759008436424,blue
RU_537531310,CHERRY,1700,30,1426,1759001977681,1759003403744,blue
RU_537521022,CHERRY,1700,30,1518,1758999151426,1759000669507,blue
RU_537479976,CHERRY,1700,30,1596,1758988532541,1758990128609,blue
RU_537326803,CLASSIC,440,11,1866,1758917749979,1758919616413,red
RU_536817121,CLASSIC,400,11,2003,1758713340210,1758715337890,red
RU_536813620,CHERRY,1700,30,1366,1758711035899,1758712402442,blue
RU_536812227,CHERRY,1700,30,1469,1758708702987,1758710171809,blue
RU_536772289,CHERRY,1700,30,1408,1758651004254,1758652412845,blue
RU_536561251,CLASSIC,440,11,1890,1758403090997,1758404981046,blue
RU_537352889,CLASSIC,400,11,1659,1758927664734,1758929324119,red
RU_537284482,CLASSIC,400,11,1763,1758906735576,1758908498451,red
RU_537142964,CLASSIC,400,11,2639,1758842717501,1758845356440,red
RU_536466491,CLASSIC,420,11,1879,1758311371706,1758313250812,red
RU_536457675,CLASSIC,420,11,1635,1758306339908,1758307974488,blue
RU_536180313,CLASSIC,420,11,2068,1757973796993,1757975864734,blue
RU_536171080,CLASSIC,420,11,1988,1757965527768,1757967516217,blue
RU_535625965,CLASSIC,400,11,1578,1757361069582,1757362647785,red
RU_535565279,CLASSIC,400,11,2064,1757283418935,1757285483479,blue
RU_535479378,CLASSIC,400,11,1790,1757200938307,1757202728897,blue
RU_535304505,CLASSIC,420,11,1449,1757016606689,1757018056156,blue
RU_535301674,CLASSIC,420,11,911,1757014830928,1757015742722,blue
RU_537122264,CLASSIC,420,11,1688,1758833057526,1758834745365,blue
RU_536728979,CLASSIC,420,11,1986,1758612779333,1758614765416,red
RU_536655275,CLASSIC,420,11,1881,1758514816553,1758516697812,blue
RU_537831694,CLASSIC,400,11,1665,1759153551728,1759155216768,red
RU_536910784,CLASSIC,420,11,1252,1758761768911,1758763021287,blue
RU_536897537,CLASSIC,420,11,1847,1758752762599,1758754609414,blue
RU_536790291,CLASSIC,400,11,1783,1758664091192,1758665874273,red
RU_536786345,CLASSIC,400,11,1393,1758660080012,1758661473639,red
RU_537832415,CLASSIC,400,11,2118,1759153202975,1759155321441,blue
RU_537824905,CLASSIC,400,11,1662,1759150757784,1759152419598,blue
RU_537714621,CLASSIC,400,11,2383,1759082946629,1759085329931,red
RU_537683253,CLASSIC,400,11,2805,1759073668104,1759076473009,red
RU_537567570,CLASSIC,400,11,2028,1759016210706,1759018239022,blue
RU_537561986,CLASSIC,400,11,1627,1759014035124,1759015662336,red
RU_537560160,CLASSIC,400,11,1636,1759012092820,1759013728498,red
RU_537526999,CLASSIC,400,11,1574,1759001541192,1759003115275,red
RU_537519404,CLASSIC,400,11,1988,1758998829215,1759000817569,blue
RU_537510009,CLASSIC,400,11,2013,1758996128735,1758998141691,blue
RU_537501676,CLASSIC,400,11,999,1758994700225,1758995699389,red
RU_537491673,CLASSIC,400,11,2107,1758991572528,1758993679558,red
RU_537451545,CLASSIC,400,11,1733,1758979897424,1758981629630,red
RU_537440760,CLASSIC,400,11,1745,1758977345964,1758979091117,blue
RU_537342961,CLASSIC,400,11,1665,1758923088628,1758924753673,red
RU_537335719,CLASSIC,400,11,2350,1758920178871,1758922528663,red
RU_537687210,CLASSIC,440,11,115,1759074819651,1759074935283,blue
RU_537676988,CLASSIC,440,11,1769,1759072659343,1759074428602,blue
RU_537066193,CLASSIC,440,11,1682,1758820237470,1758821919994,red
RU_536780013,CLASSIC,440,11,936,1758655165812,1758656101472,red
RU_536714276,CLASSIC,400,11,2047,1758572519137,1758574566237,blue
RU_536701237,SWIFTPLAY,480,11,1771,1758564204271,1758565975157,red
RU_536697504,SWIFTPLAY,480,11,1576,1758562494313,1758564070366,blue
RU_536692676,SWIFTPLAY,480,11,1432,1758560441806,1758561874126,red
RU_536670722,CLASSIC,440,11,1471,1758542979744,1758544450645,red
RU_536669313,CLASSIC,400,11,2378,1758539089711,1758541468001,red
RU_536664022,CLASSIC,420,11,911,1758531902578,1758532813995,blue
RU_536620058,CLASSIC,420,11,1536,1758472257089,1758473793543,red
RU_536577534,CLASSIC,400,11,132,1758439199287,1758439330970,red
RU_536377353,CLASSIC,440,11,996,1758216139651,1758217136245,blue
RU_536373442,CLASSIC,440,11,1784,1758213940581,1758215724443,red
RU_536367779,CLASSIC,400,11,1412,1758211689941,1758213102272,blue
RU_537773357,CLASSIC,420,11,1590,1759115280288,1759116870540,blue
RU_537556462,CLASSIC,440,11,1871,1759010845688,1759012716519,red
RU_537550009,CLASSIC,440,11,2958,1759007550597,1759010508869,red
RU_537260946,CLASSIC,420,11,1650,1758900656056,1758902305707,blue
RU_537136405,CLASSIC,400,11,1938,1758838496374,1758840434543,blue
RU_537129813,CLASSIC,400,11,1480,1758836120537,1758837600669,blue
RU_537120739,CLASSIC,400,11,2021,1758833211862,1758835233187,blue
RU_537115691,CLASSIC,400,11,970,1758831663958,1758832634203,blue
RU_537106938,CLASSIC,400,11,1544,1758829652059,1758831196385,blue
RU_537041546,CLASSIC,400,11,1747,1758814973660,1758816716132,red
RU_537032679,CLASSIC,400,11,517,1758813131172,1758813648542,red
RU_536902418,CLASSIC,440,11,2003,1758754997926,1758757001464,red
RU_537832196,CLASSIC,420,11,2370,1759152909844,1759155280092,red
RU_537457248,CLASSIC,420,11,1723,1758981756180,1758983479590,blue
RU_537252632,CLASSIC,420,11,2476,1758898051315,1758900527030,blue
RU_537241799,CLASSIC,420,11,1695,1758895152328,1758896847618,red
RU_536427720,CLASSIC,420,11,1901,1758286290213,1758288191075,red
RU_536145800,CLASSIC,420,11,1789,1757952546871,1757954336407,red
RU_535994449,CLASSIC,420,11,913,1757785794284,1757786707110,red
RU_535963779,CLASSIC,420,11,2255,1757766528419,1757768783763,red
RU_535961143,CLASSIC,420,11,1806,1757764169288,1757765975038,blue
RU_535954498,CLASSIC,420,11,1678,1757758465540,1757760143866,blue
RU_535918560,CLASSIC,420,11,2375,1757705250266,1757707625154,blue
RU_535903516,CLASSIC,420,11,1524,1757696806203,1757698330022,red
RU_535900270,CLASSIC,420,11,1937,1757693722440,1757695659587,red
RU_535852460,CLASSIC,420,11,2140,1757623170251,1757625310526,red
RU_535831664,CLASSIC,420,11,1644,1757611627904,1757613272433,red
RU_535825830,CLASSIC,420,11,1412,1757609136823,1757610549081,red
RU_535772886,CLASSIC,420,11,1557,1757533807746,1757535364540,blue
RU_535767586,CLASSIC,420,11,1631,1757530765130,1757532396406,red
RU_535699884,CLASSIC,420,11,1387,1757449313826,1757450701194,blue
RU_537733903,CLASSIC,420,11,1637,1759088276719,1759089909346,red
RU_537692451,CLASSIC,420,11,956,1759076622185,1759077578317,red
RU_537388436,CLASSIC,420,11,1374,1758958702092,1758960076095,red
RU_536638536,CLASSIC,400,11,2776,1758484217868,1758486994344,blue
RU_536634454,CLASSIC,420,11,1682,1758481694938,1758483376766,blue
RU_536616830,CLASSIC,420,11,1675,1758471690382,1758473365327,blue
RU_536572171,CLASSIC,420,11,1705,1758421783220,1758423488720,blue
RU_536551611,CLASSIC,420,11,1622,1758398346156,1758399968279,blue
RU_536397926,CLASSIC,420,11,1421,1758230420708,1758231842236,red
RU_536029092,CLASSIC,420,11,2308,1757826260176,1757828568031,red
RU_536023852,CLASSIC,420,11,1665,1757810134124,1757811799294,blue
RU_536022724,CLASSIC,420,11,1088,1757807962958,1757809050622,red
RU_536023083,CLASSIC,420,11,1932,1757804225828,1757806157645,blue
RU_537551473,CHERRY,1700,30,1697,1759008185393,1759009882268,blue
RU_537546277,CHERRY,1700,30,1419,1759006483566,1759007902683,blue
RU_537542130,CHERRY,1700,30,1436,1759004995977,1759006432382,blue
RU_537537440,CHERRY,1700,30,1345,1759004017108,1759005361922,blue
RU_537412937,CHERRY,1700,30,1375,1758968688218,1758970063615,blue
RU_537408441,CHERRY,1700,30,1587,1758966758774,1758968345686,blue
RU_537387480,CHERRY,1700,30,1424,1758957742653,1758959167283,blue
RU_537383583,CHERRY,1700,30,1505,1758955897166,1758957402268,blue
RU_537111164,CHERRY,1700,30,1395,1758830066266,1758831461756,blue
RU_537100492,CHERRY,1700,30,1582,1758827955982,1758829537907,blue
RU_537091140,CHERRY,1700,30,1624,1758825681778,1758827306005,blue
RU_537080264,CHERRY,1700,30,1443,1758823498216,1758824941767,blue
RU_537069951,CHERRY,1700,30,1417,1758821551976,1758822968825,blue
RU_537063156,CHERRY,1700,30,1443,1758819567405,1758821010257,blue
RU_537053843,CHERRY,1700,30,1267,1758817892430,1758819159689,blue
RU_536655280,CHERRY,1700,30,1405,1758514808773,1758516214406,blue
RU_536541144,CLASSIC,420,11,1867,1758390865696,1758392732630,red
RU_536530684,CLASSIC,420,11,2298,1758386902558,1758389200178,blue
RU_536409499,CHERRY,1700,30,1378,1758254880856,1758256259191,blue
RU_536381383,CHERRY,1700,30,1351,1758218604449,1758219955286,blue
RU_536377586,CHERRY,1700,30,1455,1758216639994,1758218095057,blue
RU_536373868,CHERRY,1700,30,1537,1758214916517,1758216453811,blue
RU_536336008,CHERRY,1700,30,1495,1758170007813,1758171503027,blue
RU_536267542,CHERRY,1700,30,1391,1758097855857,1758099246792,blue
RU_536147174,CLASSIC,420,11,1661,1757951181883,1757952843023,red
RU_536092606,CLASSIC,420,11,1621,1757876182251,1757877803594,red
RU_536088276,CLASSIC,700,11,1884,1757873276972,1757875160895,blue
RU_537357937,CLASSIC,420,11,1779,1758932011769,1758933791216,red
RU_536726412,CLASSIC,420,11,1690,1758596675300,1758598365102,red
RU_536484429,CLASSIC,420,11,2010,1758326328132,1758328338498,blue
RU_536460593,CLASSIC,420,11,1501,1758308169037,1758309670050,red
RU_537554098,CLASSIC,440,11,1334,1759009093721,1759010428257,red
RU_537546779,CLASSIC,440,11,1568,1759007135712,1759008703741,blue
RU_536558463,CLASSIC,400,11,1606,1758402857647,1758404463864,blue
RU_536556147,CLASSIC,400,11,2226,1758399772451,1758401998288,blue
RU_536552172,CLASSIC,400,11,1402,1758397650835,1758399053357,red
RU_536453717,CLASSIC,400,11,106,1758304408095,1758304514265,blue
RU_536449503,CLASSIC,400,11,2199,1758301490236,1758303689576,red
RU_536321200,CLASSIC,420,11,1457,1758139750218,1758141207002,blue
RU_536320103,CLASSIC,420,11,195,1758139124738,1758139320349,blue
RU_536193919,CLASSIC,420,11,1630,1758017307567,1758018937265,red
RU_536178025,CLASSIC,420,11,1455,1757971342172,1757972797375,blue
RU_536110454,CLASSIC,400,11,1604,1757893515826,1757895120396,blue
RU_536107928,CLASSIC,400,11,1121,1757890075969,1757891197088,blue
RU_536108547,CLASSIC,400,11,1697,1757887963061,1757889660008,blue
RU_536104886,CLASSIC,400,11,2046,1757884995502,1757887041628,red
RU_536089677,CLASSIC,700,11,2081,1757875725766,1757877806501,blue
RU_536085102,CLASSIC,700,11,1833,1757872330057,1757874163630,red
RU_536080402,CLASSIC,700,11,1478,1757869271677,1757870749809,blue
RU_536050065,CLASSIC,420,11,1438,1757850684277,1757852122371,red
RU_536017914,CLASSIC,420,11,1423,1757802564795,1757803987935,red
RU_535935588,CLASSIC,420,11,1747,1757718710327,1757720457892,red
RU_535902452,CLASSIC,420,11,1960,1757696123593,1757698083609,blue
RU_537727946,CLASSIC,420,11,1644,1759086710695,1759088355150,blue
RU_537705850,CLASSIC,420,11,1782,1759080491932,1759082269503,blue
RU_537086984,CLASSIC,440,11,1853,1758825353680,1758827206714,blue
RU_537558332,CLASSIC,400,11,1781,1759011154574,1759012935956,red
RU_537138686,CLASSIC,400,11,1579,1758839503135,1758841081884,red
RU_536791683,CLASSIC,400,11,2206,1758668584826,1758670791084,blue
RU_536790684,CLASSIC,400,11,1639,1758666422080,1758668060693,blue
RU_536747728,CLASSIC,420,11,1679,1758635381810,1758637061156,blue
RU_536685256,CLASSIC,420,11,2031,1758553973012,1758556004415,red
RU_536372255,CLASSIC,420,11,1732,1758213155641,1758214887947,red
RU_536368552,CLASSIC,420,11,1447,1758211315007,1758212762577,blue
